,layer1
2020-03-03,0.23546
2020-03-04,0.2343
2020-03-05,0.23728
2020-03-06,0.2449
2020-03-07,0.25774
2020-03-08,0.3037
2020-03-09,0.31093
2020-03-10,0.31063
2020-03-11,0.30851
2020-03-12,0.31263
2020-03-13,0.30985
2020-03-14,0.30832
2020-03-15,0.31449
2020-03-16,0.33987
2020-03-17,0.35081
2020-03-18,0.35879
2020-03-19,0.34794
2020-03-20,0.34141
2020-03-21,0.33589
2020-03-22,0.333
2020-03-23,0.33016
2020-03-24,0.3286
2020-03-25,0.33867
2020-03-26,0.3319
2020-03-27,0.32658
2020-03-28,0.32244
2020-03-29,0.32138
2020-03-30,0.32087
2020-03-31,0.32241
2020-04-01,0.34907
2020-04-02,0.34097
2020-04-03,0.33224
2020-04-04,0.32624
2020-04-05,0.32399
2020-04-06,0.33386
2020-04-07,0.36332
2020-04-08,0.37354
2020-04-09,0.37948
2020-04-10,0.38704
2020-04-11,0.38857
2020-04-12,0.38952
2020-04-13,0.37243
2020-04-14,0.36026
2020-04-15,0.35133
2020-04-16,0.35723
2020-04-17,0.35054
2020-04-18,0.34264
2020-04-19,0.33707
2020-04-20,0.35048
2020-04-21,0.36405
2020-04-22,0.37074
2020-04-23,0.38033
2020-04-24,0.38336
2020-04-25,0.37832
2020-04-26,0.37966
2020-04-27,0.382
2020-04-28,0.3777
2020-04-29,0.37576
2020-04-30,0.3757
2020-05-01,0.37245
2020-05-02,0.37053
2020-05-03,0.36793
2020-05-04,0.36288
2020-05-05,0.36168
2020-05-06,0.35985
2020-05-07,0.35376
2020-05-08,0.35072
2020-05-09,0.3487
2020-05-10,0.34501
2020-05-11,0.34233
2020-05-12,0.33667
2020-05-13,0.33128
2020-05-14,0.32941
2020-05-15,0.32276
2020-05-16,0.31504
2020-05-17,0.30812
2020-05-18,0.29769
2020-05-19,0.29035
2020-05-20,0.28871
2020-05-21,0.31914
2020-05-22,0.31635
2020-05-23,0.3326
2020-05-24,0.34108
2020-05-25,0.33671
2020-05-26,0.32358
2020-05-27,0.3088
2020-05-28,0.29457
2020-05-29,0.28331
2020-05-30,0.27337
2020-05-31,0.27225
2020-06-01,0.26146
2020-06-02,0.25258
2020-06-03,0.24489
2020-06-04,0.23965
2020-06-05,0.237
2020-06-06,0.24189
2020-06-07,0.30976
2020-06-08,0.34348
2020-06-09,0.33919
2020-06-10,0.3243
2020-06-11,0.30719
2020-06-12,0.28758
2020-06-13,0.2747
2020-06-14,0.26555
2020-06-15,0.25827
2020-06-16,0.25693
2020-06-17,0.31117
2020-06-18,0.32223
2020-06-19,0.30329
2020-06-20,0.28579
2020-06-21,0.27284
2020-06-22,0.26381
2020-06-23,0.25221
2020-06-24,0.24237
2020-06-25,0.24033
2020-06-26,0.25441
2020-06-27,0.244
2020-06-28,0.24035
2020-06-29,0.317
2020-06-30,0.33188
2020-07-01,0.32603
2020-07-02,0.30396
2020-07-03,0.29338
2020-07-04,0.27529
2020-07-05,0.26311
2020-07-06,0.25165
2020-07-07,0.23935
2020-07-08,0.2289
2020-07-09,0.22296
2020-07-10,0.21631
2020-07-11,0.20987
2020-07-12,0.20176
2020-07-13,0.19814
2020-07-14,0.19538
2020-07-15,0.19289
2020-07-16,0.19125
2020-07-17,0.19139
2020-07-18,0.18662
2020-07-19,0.18201
2020-07-20,0.17817
2020-07-21,0.17686
2020-07-22,0.17728
2020-07-23,0.19376
2020-07-24,0.19498
2020-07-25,0.18735
2020-07-26,0.18467
2020-07-27,0.18106
2020-07-28,0.19136
2020-07-29,0.21279
2020-07-30,0.20329
2020-07-31,0.19505
2020-08-01,0.18464
2020-08-02,0.17539
2020-08-03,0.17103
2020-08-04,0.16713
2020-08-05,0.1655
2020-08-06,0.16245
2020-08-07,0.16106
2020-08-08,0.16486
2020-08-09,0.15996
2020-08-10,0.15817
2020-08-11,0.15665
2020-08-12,0.16137
2020-08-13,0.16467
2020-08-14,0.15725
2020-08-15,0.1573
2020-08-16,0.15875
2020-08-17,0.1596
2020-08-18,0.16374
2020-08-19,0.16174
2020-08-20,0.1651
2020-08-21,0.17866
2020-08-22,0.17728
2020-08-23,0.17676
2020-08-24,0.17736
2020-08-25,0.18386
2020-08-26,0.18368
2020-08-27,0.17118
2020-08-28,0.16568
2020-08-29,0.16073
2020-08-30,0.15602
2020-08-31,0.15441
2020-09-01,0.16219
2020-09-02,0.15946
2020-09-03,0.15253
2020-09-04,0.15178
2020-09-05,0.14487
2020-09-06,0.14113
2020-09-07,0.13924
2020-09-08,0.16469
2020-09-09,0.1833
2020-09-10,0.18511
2020-09-11,0.18509
2020-09-12,0.18039
2020-09-13,0.17671
2020-09-14,0.17005
2020-09-15,0.16345
2020-09-16,0.16252
2020-09-17,0.15759
2020-09-18,0.15217
2020-09-19,0.15924
2020-09-20,0.17142
2020-09-21,0.16885
2020-09-22,0.16493
2020-09-23,0.16497
2020-09-24,0.15858
2020-09-25,0.15407
2020-09-26,0.15117
2020-09-27,0.15275
2020-09-28,0.15351
2020-09-29,0.15371
2020-09-30,0.14818
2020-10-01,0.14642
2020-10-02,0.14652
2020-10-03,0.14906
2020-10-04,0.14668
2020-10-05,0.13881
2020-10-06,0.13748
2020-10-07,0.13733
2020-10-08,0.13748
2020-10-09,0.13259
2020-10-10,0.13263
2020-10-11,0.1676
2020-10-12,0.18952
2020-10-13,0.18324
2020-10-14,0.18699
2020-10-15,0.1864
2020-10-16,0.18138
2020-10-17,0.17571
2020-10-18,0.17218
2020-10-19,0.16849
2020-10-20,0.16421
2020-10-21,0.16025
2020-10-22,0.1586
2020-10-23,0.16044
2020-10-24,0.16076
2020-10-25,0.16553
2020-10-26,0.16506
2020-10-27,0.16429
2020-10-28,0.16436
2020-10-29,0.16759
2020-10-30,0.17116
2020-10-31,0.17196
2020-11-01,0.16929
2020-11-02,0.16864
2020-11-03,0.17071
2020-11-04,0.16615
2020-11-05,0.15822
2020-11-06,0.15248
2020-11-07,0.14926
2020-11-08,0.22013
2020-11-09,0.21743
2020-11-10,0.21168
2020-11-11,0.20815
2020-11-12,0.20684
2020-11-13,0.20466
2020-11-14,0.20445
2020-11-15,0.20265
2020-11-16,0.20459
2020-11-17,0.22251
2020-11-18,0.24564
2020-11-19,0.269
2020-11-20,0.25809
2020-11-21,0.24811
2020-11-22,0.24336
2020-11-23,0.23998
2020-11-24,0.23855
2020-11-25,0.23558
2020-11-26,0.2345
2020-11-27,0.23174
2020-11-28,0.23008
2020-11-29,0.22897
2020-11-30,0.22878
2020-12-01,0.22879
2020-12-02,0.22819
2020-12-03,0.22863
2020-12-04,0.2284
2020-12-05,0.22877
2020-12-06,0.22979
2020-12-07,0.23131
2020-12-08,0.23341
2020-12-09,0.23544
2020-12-10,0.23679
2020-12-11,0.23673
2020-12-12,0.23767
2020-12-13,0.23747
2020-12-14,0.23733
2020-12-15,0.23783
2020-12-16,0.23801
2020-12-17,0.23864
2020-12-18,0.23844
2020-12-19,0.2383
2020-12-20,0.23753
2020-12-21,0.23649
2020-12-22,0.2373
2020-12-23,0.23766
2020-12-24,0.23779
2020-12-25,0.23716
2020-12-26,0.23651
2020-12-27,0.23568
2020-12-28,0.2358
2020-12-29,0.23611
2020-12-30,0.23632
2020-12-31,0.2361
2021-01-01,0.23553
2021-01-02,0.2348
2021-01-03,0.23488
2021-01-04,0.23731
2021-01-05,0.23783
2021-01-06,0.23884
2021-01-07,0.23981
2021-01-08,0.23941
2021-01-09,0.24009
2021-01-10,0.24143
2021-01-11,0.24116
2021-01-12,0.24144
2021-01-13,0.24178
2021-01-14,0.24395
2021-01-15,0.24268
2021-01-16,0.24217
2021-01-17,0.24495
2021-01-18,0.24544
2021-01-19,0.24515
2021-01-20,0.24484
2021-01-21,0.24488
2021-01-22,0.24639
2021-01-23,0.2501
2021-01-24,0.2475
2021-01-25,0.24903
2021-01-26,0.24984
2021-01-27,0.24986
2021-01-28,0.24933
2021-01-29,0.25049
2021-01-30,0.25166
2021-01-31,0.25036
2021-02-01,0.24916
2021-02-02,0.24892
2021-02-03,0.25225
2021-02-04,0.25473
2021-02-05,0.25274
2021-02-06,0.25039
2021-02-07,0.24906
2021-02-08,0.24691
2021-02-09,0.24545
2021-02-10,0.24517
2021-02-11,0.2428
2021-02-12,0.24468
2021-02-13,0.2501
2021-02-14,0.24793
2021-02-15,0.24662
2021-02-16,0.24612
2021-02-17,0.246
2021-02-18,0.24705
2021-02-19,0.2472
2021-02-20,0.24518
2021-02-21,0.24392
2021-02-22,0.2425
2021-02-23,0.2403
2021-02-24,0.23735
2021-02-25,0.2369
2021-02-26,0.23544
2021-02-27,0.23497
2021-02-28,0.23553
2021-03-01,0.23521
2021-03-02,0.23387
2021-03-03,0.23276
2021-03-04,0.231
2021-03-05,0.22826
2021-03-06,0.22562
2021-03-07,0.22828
2021-03-08,0.23172
2021-03-09,0.25226
2021-03-10,0.25209
2021-03-11,0.25103
2021-03-12,0.25026
2021-03-13,0.25366
2021-03-14,0.25579
2021-03-15,0.25783
2021-03-16,0.25948
2021-03-17,0.26293
2021-03-18,0.2642
2021-03-19,0.28739
2021-03-20,0.31952
2021-03-21,0.30894
2021-03-22,0.30019
2021-03-23,0.29348
2021-03-24,0.29118
2021-03-25,0.28514
2021-03-26,0.28356
2021-03-27,0.28262
2021-03-28,0.2805
2021-03-29,0.27652
2021-03-30,0.27057
2021-03-31,0.26584
2021-04-01,0.26366
2021-04-02,0.26477
2021-04-03,0.30628
2021-04-04,0.34143
2021-04-05,0.3571
2021-04-06,0.36517
2021-04-07,0.35247
2021-04-08,0.34361
2021-04-09,0.34532
2021-04-10,0.3349
2021-04-11,0.33502
2021-04-12,0.32567
2021-04-13,0.3191
2021-04-14,0.3133
2021-04-15,0.31194
2021-04-16,0.31358
2021-04-17,0.31123
2021-04-18,0.30894
2021-04-19,0.31425
2021-04-20,0.32952
2021-04-21,0.31556
2021-04-22,0.30883
2021-04-23,0.31105
2021-04-24,0.32936
2021-04-25,0.34304
2021-04-26,0.36672
2021-04-27,0.3743
2021-04-28,0.37278
2021-04-29,0.3784
2021-04-30,0.38084
2021-05-01,0.3756
2021-05-02,0.37109
2021-05-03,0.37385
2021-05-04,0.3714
2021-05-05,0.36781
2021-05-06,0.36458
2021-05-07,0.36176
2021-05-08,0.35546
2021-05-09,0.34192
2021-05-10,0.33811
2021-05-11,0.34448
2021-05-12,0.34324
2021-05-13,0.33686
2021-05-14,0.33093
2021-05-15,0.32773
2021-05-16,0.33353
2021-05-17,0.33704
2021-05-18,0.32859
2021-05-19,0.31651
2021-05-20,0.31377
2021-05-21,0.32325
2021-05-22,0.36349
2021-05-23,0.35949
2021-05-24,0.37099
2021-05-25,0.35718
2021-05-26,0.35121
2021-05-27,0.33543
2021-05-28,0.31925
2021-05-29,0.30722
2021-05-30,0.29632
2021-05-31,0.28728
2021-06-01,0.27758
2021-06-02,0.26921
2021-06-03,0.25966
2021-06-04,0.2534
2021-06-05,0.25457
2021-06-06,0.25615
2021-06-07,0.24599
2021-06-08,0.23982
2021-06-09,0.23276
2021-06-10,0.22353
2021-06-11,0.22354
2021-06-12,0.22009
2021-06-13,0.21408
2021-06-14,0.20107
2021-06-15,0.19503
2021-06-16,0.19332
2021-06-17,0.19283
2021-06-18,0.19223
2021-06-19,0.18862
2021-06-20,0.18535
2021-06-21,0.1857
2021-06-22,0.18157
2021-06-23,0.17272
2021-06-24,0.18168
2021-06-25,0.21921
2021-06-26,0.21726
2021-06-27,0.20815
2021-06-28,0.19983
2021-06-29,0.19161
2021-06-30,0.18579
2021-07-01,0.19346
2021-07-02,0.19563
2021-07-03,0.19454
2021-07-04,0.19266
2021-07-05,0.19858
2021-07-06,0.19525
2021-07-07,0.18738
2021-07-08,0.18509
2021-07-09,0.18035
2021-07-10,0.17681
2021-07-11,0.18067
2021-07-12,0.18326
2021-07-13,0.18297
2021-07-14,0.18911
2021-07-15,0.18883
2021-07-16,0.18675
2021-07-17,0.1804
2021-07-18,0.17792
2021-07-19,0.17833
2021-07-20,0.19475
2021-07-21,0.19442
2021-07-22,0.19031
2021-07-23,0.18903
2021-07-24,0.19009
2021-07-25,0.18575
2021-07-26,0.18363
2021-07-27,0.18036
2021-07-28,0.18972
2021-07-29,0.2036
2021-07-30,0.22196
2021-07-31,0.25291
2021-08-01,0.2719
2021-08-02,0.27854
2021-08-03,0.28393
2021-08-04,0.26354
2021-08-05,0.2467
2021-08-06,0.24233
2021-08-07,0.23642
2021-08-08,0.22395
2021-08-09,0.21428
2021-08-10,0.20941
2021-08-11,0.20334
2021-08-12,0.19668
2021-08-13,0.19185
2021-08-14,0.18805
2021-08-15,0.18272
2021-08-16,0.18161
2021-08-17,0.18174
2021-08-18,0.26452
2021-08-19,0.34879
2021-08-20,0.34425
2021-08-21,0.32321
2021-08-22,0.33983
2021-08-23,0.31645
2021-08-24,0.2976
2021-08-25,0.2814
2021-08-26,0.26802
2021-08-27,0.2606
2021-08-28,0.25305
2021-08-29,0.24696
2021-08-30,0.2423
2021-08-31,0.23917
2021-09-01,0.23745
2021-09-02,0.24168
2021-09-03,0.25436
2021-09-04,0.25001
2021-09-05,0.24343
2021-09-06,0.23845
2021-09-07,0.2392
2021-09-08,0.23266
2021-09-09,0.22766
2021-09-10,0.22244
2021-09-11,0.2319
2021-09-12,0.22965
2021-09-13,0.24463
2021-09-14,0.23956
2021-09-15,0.2305
2021-09-16,0.22315
2021-09-17,0.21677
2021-09-18,0.21221
2021-09-19,0.22164
2021-09-20,0.24069
2021-09-21,0.23456
2021-09-22,0.22772
2021-09-23,0.22109
2021-09-24,0.21652
2021-09-25,0.21121
2021-09-26,0.20898
2021-09-27,0.20473
2021-09-28,0.20041
2021-09-29,0.20158
2021-09-30,0.19938
2021-10-01,0.1952
2021-10-02,0.19139
2021-10-03,0.18628
2021-10-04,0.18026
2021-10-05,0.17397
2021-10-06,0.17788
2021-10-07,0.20165
2021-10-08,0.25347
2021-10-09,0.33455
2021-10-10,0.3238
2021-10-11,0.30556
2021-10-12,0.31336
2021-10-13,0.31007
2021-10-14,0.30302
2021-10-15,0.29897
2021-10-16,0.30019
2021-10-17,0.31084
2021-10-18,0.31473
2021-10-19,0.33476
2021-10-20,0.35002
2021-10-21,0.35375
2021-10-22,0.35495
2021-10-23,0.35265
2021-10-24,0.352
2021-10-25,0.37313
2021-10-26,0.3923
2021-10-27,0.37863
2021-10-28,0.38192
2021-10-29,0.37684
2021-10-30,0.37187
2021-10-31,0.36554
2021-11-01,0.36044
2021-11-02,0.37819
2021-11-03,0.37566
2021-11-04,0.3631
2021-11-05,0.35372
2021-11-06,0.34549
2021-11-07,0.34148
2021-11-08,0.34812
2021-11-09,0.3487
2021-11-10,0.36973
2021-11-11,0.36001
2021-11-12,0.36556
2021-11-13,0.36902
2021-11-14,0.3661
2021-11-15,0.36099
2021-11-16,0.36327
2021-11-17,0.36574
2021-11-18,0.35627
2021-11-19,0.35192
2021-11-20,0.35268
2021-11-21,0.35324
2021-11-22,0.34863
2021-11-23,0.34662
2021-11-24,0.34305
2021-11-25,0.34013
2021-11-26,0.3387
2021-11-27,0.33774
2021-11-28,0.33884
2021-11-29,0.34088
2021-11-30,0.34098
2021-12-01,0.33929
2021-12-02,0.33905
2021-12-03,0.33871
2021-12-04,0.33713
2021-12-05,0.33497
2021-12-06,0.33236
2021-12-07,0.33089
2021-12-08,0.32908
2021-12-09,0.33267
2021-12-10,0.33066
2021-12-11,0.3296
2021-12-12,0.32847
2021-12-13,0.32716
2021-12-14,0.32838
2021-12-15,0.34862
2021-12-16,0.34013
2021-12-17,0.33648
2021-12-18,0.33558
2021-12-19,0.33317
2021-12-20,0.33152
2021-12-21,0.32948
2021-12-22,0.32766
2021-12-23,0.3259
2021-12-24,0.33209
2021-12-25,0.33219
2021-12-26,0.32909
2021-12-27,0.32749
2021-12-28,0.32588
2021-12-29,0.32451
2021-12-30,0.32354
2021-12-31,0.3231
2022-01-01,0.32435
2022-01-02,0.32455
2022-01-03,0.32362
2022-01-04,0.32263
2022-01-05,0.32235
2022-01-06,0.32379
2022-01-07,0.32812
2022-01-08,0.32582
2022-01-09,0.32676
2022-01-10,0.32764
2022-01-11,0.32584
2022-01-12,0.3244
2022-01-13,0.32346
2022-01-14,0.32263
2022-01-15,0.32135
2022-01-16,0.32131
2022-01-17,0.3186
2022-01-18,0.31842
2022-01-19,0.31904
2022-01-20,0.31994
2022-01-21,0.32013
2022-01-22,0.32025
2022-01-23,0.32053
2022-01-24,0.32008
2022-01-25,0.31969
2022-01-26,0.32134
2022-01-27,0.3215
2022-01-28,0.3208
2022-01-29,0.32043
2022-01-30,0.32045
2022-01-31,0.32024
2022-02-01,0.31936
2022-02-02,0.31942
2022-02-03,0.31945
2022-02-04,0.31907
2022-02-05,0.31898
2022-02-06,0.31832
2022-02-07,0.31808
2022-02-08,0.31769
2022-02-09,0.31727
2022-02-10,0.31642
2022-02-11,0.31866
2022-02-12,0.31944
2022-02-13,0.31821
2022-02-14,0.31792
2022-02-15,0.31864
2022-02-16,0.31897
2022-02-17,0.31758
2022-02-18,0.31638
2022-02-19,0.31591
2022-02-20,0.31572
2022-02-21,0.31958
2022-02-22,0.3168
2022-02-23,0.31542
2022-02-24,0.31481
2022-02-25,0.31453
2022-02-26,0.31437
2022-02-27,0.31398
2022-02-28,0.31338
2022-03-01,0.31359
2022-03-02,0.32063
2022-03-03,0.34214
2022-03-04,0.36243
2022-03-05,0.36842
2022-03-06,0.35954
2022-03-07,0.35016
2022-03-08,0.34495
2022-03-09,0.34205
2022-03-10,0.33899
2022-03-11,0.33678
2022-03-12,0.33274
2022-03-13,0.3318
2022-03-14,0.33366
2022-03-15,0.33483
2022-03-16,0.33576
2022-03-17,0.33609
2022-03-18,0.33483
2022-03-19,0.33393
2022-03-20,0.33067
2022-03-21,0.3295
2022-03-22,0.3279
2022-03-23,0.32833
2022-03-24,0.32947
2022-03-25,0.35783
2022-03-26,0.38128
2022-03-27,0.39817
2022-03-28,0.41058
2022-03-29,0.40628
2022-03-30,0.40112
2022-03-31,0.39176
2022-04-01,0.379
2022-04-02,0.37333
2022-04-03,0.38113
2022-04-04,0.37401
2022-04-05,0.37589
2022-04-06,0.36623
2022-04-07,0.35877
2022-04-08,0.35854
2022-04-09,0.37597
2022-04-10,0.36209
2022-04-11,0.35658
2022-04-12,0.35771
2022-04-13,0.35706
2022-04-14,0.35396
2022-04-15,0.35577
2022-04-16,0.3608
2022-04-17,0.37708
2022-04-18,0.36947
2022-04-19,0.38581
2022-04-20,0.38522
2022-04-21,0.38606
2022-04-22,0.39155
2022-04-23,0.39532
2022-04-24,0.37999
2022-04-25,0.37318
2022-04-26,0.3781
2022-04-27,0.38386
2022-04-28,0.38714
2022-04-29,0.38266
2022-04-30,0.37439
2022-05-01,0.37977
2022-05-02,0.39746
2022-05-03,0.39191
2022-05-04,0.39163
2022-05-05,0.39475
2022-05-06,0.39322
2022-05-07,0.38876
2022-05-08,0.37623
2022-05-09,0.36899
2022-05-10,0.36075
2022-05-11,0.36164
2022-05-12,0.3583
2022-05-13,0.35241
2022-05-14,0.34731
2022-05-15,0.33952
2022-05-16,0.32959
2022-05-17,0.32208
2022-05-18,0.31081
2022-05-19,0.29959
2022-05-20,0.3031
2022-05-21,0.30516
2022-05-22,0.30241
2022-05-23,0.31189
2022-05-24,0.30783
2022-05-25,0.30043
2022-05-26,0.2871
2022-05-27,0.27446
2022-05-28,0.2889
2022-05-29,0.34012
2022-05-30,0.36758
2022-05-31,0.36612
2022-06-01,0.36005
2022-06-02,0.34261
2022-06-03,0.32219
2022-06-04,0.31185
2022-06-05,0.30525
2022-06-06,0.31061
2022-06-07,0.299
2022-06-08,0.28832
2022-06-09,0.27963
2022-06-10,0.26825
2022-06-11,0.2598
2022-06-12,0.24949
2022-06-13,0.26063
2022-06-14,0.28169
2022-06-15,0.26977
2022-06-16,0.25693
2022-06-17,0.24479
2022-06-18,0.23341
2022-06-19,0.22981
2022-06-20,0.23418
2022-06-21,0.23444
2022-06-22,0.22841
2022-06-23,0.22006
2022-06-24,0.22182
2022-06-25,0.22365
2022-06-26,0.21755
2022-06-27,0.21253
2022-06-28,0.20696
2022-06-29,0.21125
2022-06-30,0.21332
2022-07-01,0.20993
2022-07-02,0.21321
2022-07-03,0.20826
2022-07-04,0.20382
2022-07-05,0.19411
2022-07-06,0.18662
2022-07-07,0.17894
2022-07-08,0.17346
2022-07-09,0.16835
2022-07-10,0.16698
2022-07-11,0.16592
2022-07-12,0.16823
2022-07-13,0.17425
2022-07-14,0.17713
2022-07-15,0.18069
2022-07-16,0.17746
2022-07-17,0.17194
2022-07-18,0.17174
2022-07-19,0.1699
2022-07-20,0.16761
2022-07-21,0.16907
2022-07-22,0.16623
2022-07-23,0.16962
2022-07-24,0.16516
2022-07-25,0.16662
2022-07-26,0.16489
2022-07-27,0.16371
2022-07-28,0.16429
2022-07-29,0.1634
2022-07-30,0.17631
2022-07-31,0.17364
2022-08-01,0.17431
2022-08-02,0.25283
2022-08-03,0.28623
2022-08-04,0.26578
2022-08-05,0.26241
2022-08-06,0.30384
2022-08-07,0.31826
2022-08-08,0.28412
2022-08-09,0.26206
2022-08-10,0.24832
2022-08-11,0.2532
2022-08-12,0.25475
2022-08-13,0.25016
2022-08-14,0.26864
2022-08-15,0.26677
2022-08-16,0.25062
2022-08-17,0.2379
2022-08-18,0.23016
2022-08-19,0.2236
2022-08-20,0.23822
2022-08-21,0.28425
2022-08-22,0.27397
2022-08-23,0.2618
2022-08-24,0.25173
2022-08-25,0.24975
2022-08-26,0.2421
2022-08-27,0.24036
2022-08-28,0.23145
2022-08-29,0.22227
2022-08-30,0.21512
2022-08-31,0.21084
2022-09-01,0.20786
2022-09-02,0.20083
2022-09-03,0.19917
2022-09-04,0.19366
2022-09-05,0.19172
2022-09-06,0.18804
2022-09-07,0.18413
2022-09-08,0.17985
2022-09-09,0.17904
2022-09-10,0.17664
2022-09-11,0.17718
2022-09-12,0.17801
2022-09-13,0.17975
2022-09-14,0.29008
2022-09-15,0.29663
2022-09-16,0.32033
2022-09-17,0.30931
2022-09-18,0.30925
2022-09-19,0.28874
2022-09-20,0.27163
2022-09-21,0.26246
2022-09-22,0.32597
2022-09-23,0.31117
2022-09-24,0.29452
2022-09-25,0.28162
2022-09-26,0.27087
2022-09-27,0.26476
2022-09-28,0.2578
2022-09-29,0.26142
2022-09-30,0.29005
2022-10-01,0.28882
2022-10-02,0.2804
2022-10-03,0.2706
2022-10-04,0.26286
2022-10-05,0.25492
2022-10-06,0.24788
2022-10-07,0.2428
2022-10-08,0.23872
2022-10-09,0.23443
2022-10-10,0.22951
2022-10-11,0.22194
2022-10-12,0.21507
2022-10-13,0.21137
2022-10-14,0.20969
2022-10-15,0.20669
2022-10-16,0.2002
2022-10-17,0.1987
2022-10-18,0.19588
2022-10-19,0.19356
2022-10-20,0.19205
2022-10-21,0.18729
2022-10-22,0.1994
2022-10-23,0.26654
2022-10-24,0.26003
2022-10-25,0.25394
2022-10-26,0.25243
2022-10-27,0.25453
2022-10-28,0.2511
2022-10-29,0.25081
2022-10-30,0.25652
2022-10-31,0.26462
2022-11-01,0.27306
2022-11-02,0.27695
2022-11-03,0.27511
2022-11-04,0.27066
2022-11-05,0.26765
2022-11-06,0.27407
2022-11-07,0.27935
2022-11-08,0.31503
2022-11-09,0.32955
2022-11-10,0.3173
2022-11-11,0.30791
2022-11-12,0.30554
2022-11-13,0.30308
2022-11-14,0.29933
2022-11-15,0.29906
2022-11-16,0.29796
2022-11-17,0.29609
2022-11-18,0.29398
2022-11-19,0.2923
2022-11-20,0.29122
2022-11-21,0.29057
2022-11-22,0.29079
2022-11-23,0.28932
2022-11-24,0.28953
2022-11-25,0.28819
2022-11-26,0.28685
2022-11-27,0.28615
2022-11-28,0.28514
2022-11-29,0.28488
2022-11-30,0.28262
2022-12-01,0.28129
2022-12-02,0.28078
2022-12-03,0.28119
2022-12-04,0.28104
2022-12-05,0.27992
2022-12-06,0.27721
2022-12-07,0.27784
2022-12-08,0.27799
2022-12-09,0.27741
2022-12-10,0.27638
2022-12-11,0.27517
2022-12-12,0.27605
2022-12-13,0.27507
2022-12-14,0.27465
2022-12-15,0.27452
2022-12-16,0.27359
2022-12-17,0.27272
2022-12-18,0.273
2022-12-19,0.27329
2022-12-20,0.27319
2022-12-21,0.27276
2022-12-22,0.27288
2022-12-23,0.2731
2022-12-24,0.27269
2022-12-25,0.27259
2022-12-26,0.27447
2022-12-27,0.27531
2022-12-28,0.289
2022-12-29,0.2848
2022-12-30,0.2828
2022-12-31,0.28221
2023-01-01,0.2822
2023-01-02,0.28123
2023-01-03,0.2804
2023-01-04,0.28186
2023-01-05,0.28264
2023-01-06,0.28149
2023-01-07,0.2803
2023-01-08,0.27932
2023-01-09,0.2785
2023-01-10,0.28039
2023-01-11,0.28628
2023-01-12,0.28293
2023-01-13,0.2806
2023-01-14,0.27797
2023-01-15,0.27609
2023-01-16,0.27548
2023-01-17,0.27406
2023-01-18,0.27348
2023-01-19,0.2728
2023-01-20,0.27247
2023-01-21,0.27153
2023-01-22,0.2705
2023-01-23,0.26965
2023-01-24,0.26892
2023-01-25,0.26866
2023-01-26,0.26969
2023-01-27,0.27017
2023-01-28,0.26995
2023-01-29,0.2688
2023-01-30,0.26932
2023-01-31,0.27001
2023-02-01,0.27005
2023-02-02,0.26975
2023-02-03,0.26841
2023-02-04,0.26748
2023-02-05,0.26756
2023-02-06,0.26995
2023-02-07,0.26895
2023-02-08,0.2687
2023-02-09,0.26814
2023-02-10,0.26808
2023-02-11,0.268
2023-02-12,0.26724
2023-02-13,0.26659
2023-02-14,0.26708
2023-02-15,0.26677
2023-02-16,0.26635
2023-02-17,0.2658
2023-02-18,0.26585
2023-02-19,0.26558
2023-02-20,0.265
2023-02-21,0.2637
2023-02-22,0.26305
2023-02-23,0.26286
2023-02-24,0.26281
2023-02-25,0.26253
2023-02-26,0.26179
2023-02-27,0.26137
2023-02-28,0.26072
2023-03-01,0.26
2023-03-02,0.2584
2023-03-03,0.25742
2023-03-04,0.255
2023-03-05,0.25493
2023-03-06,0.25441
2023-03-07,0.25438
2023-03-08,0.25483
2023-03-09,0.25506
2023-03-10,0.25477
2023-03-11,0.25701
2023-03-12,0.25635
2023-03-13,0.25672
2023-03-14,0.26469
2023-03-15,0.28315
2023-03-16,0.29482
2023-03-17,0.28886
2023-03-18,0.28425
2023-03-19,0.27981
2023-03-20,0.28295
2023-03-21,0.28341
2023-03-22,0.28154
2023-03-23,0.28034
2023-03-24,0.27944
2023-03-25,0.27612
2023-03-26,0.27477
2023-03-27,0.27355
2023-03-28,0.27159
2023-03-29,0.26868
2023-03-30,0.26851
2023-03-31,0.26829
2023-04-01,0.26712
2023-04-02,0.27172
2023-04-03,0.27103
2023-04-04,0.2687
2023-04-05,0.26666
2023-04-06,0.26463
2023-04-07,0.26199
2023-04-08,0.26297
2023-04-09,0.27182
2023-04-10,0.31703
2023-04-11,0.34569
2023-04-12,0.3666
2023-04-13,0.37672
2023-04-14,0.36047
2023-04-15,0.35464
2023-04-16,0.35488
2023-04-17,0.35987
2023-04-18,0.38566
2023-04-19,0.37296
2023-04-20,0.36235
2023-04-21,0.35748
2023-04-22,0.35759
2023-04-23,0.35687
2023-04-24,0.35454
2023-04-25,0.37991
2023-04-26,0.3714
2023-04-27,0.39153
2023-04-28,0.40182
2023-04-29,0.40512
2023-04-30,0.4152
2023-05-01,0.41688
2023-05-02,0.41299
2023-05-03,0.4082
2023-05-04,0.40681
2023-05-05,0.40606
2023-05-06,0.40314
2023-05-07,0.40657
2023-05-08,0.40689
2023-05-09,0.40577
2023-05-10,0.40344
2023-05-11,0.40168
2023-05-12,0.40131
2023-05-13,0.4003
